ticker,expiry,spot,side,strike,iv,volume,openInterest,bid,ask
GCT,2026-08-21,46.2400016784668,P,30.0,0.500005,3,0,0.0,0.0
GCT,2026-08-21,46.2400016784668,P,35.0,0.2500075,16,0,0.0,0.0
GCT,2026-08-21,46.2400016784668,P,40.0,0.12500875,5167,0,0.0,0.0
GCT,2026-08-21,46.2400016784668,P,45.0,0.0312596875,6,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,C,1.0,1.0000000000000003e-05,1,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,C,3.0,5.281253398437499,40,40,3.2,6.2
PAYO,2026-08-21,7.119999885559082,C,4.0,1.0000000000000003e-05,1,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,C,5.0,1.0000000000000003e-05,1,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,C,6.0,1.0000000000000003e-05,10,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,C,7.0,1.0000000000000003e-05,2,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,C,8.0,0.12500875,1,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,C,9.0,0.2500075,10,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,P,4.0,1.5312523437499999,1,2508,0.0,0.05
PAYO,2026-08-21,7.119999885559082,P,5.0,0.500005,1,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,P,6.0,0.2500075,2,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,P,7.0,0.0312596875,143,0,0.0,0.0
PAYO,2026-08-21,7.119999885559082,P,8.0,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,19.0,1.0000000000000003e-05,2,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,21.0,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,23.0,1.0000000000000003e-05,2,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,24.0,1.0000000000000003e-05,4,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,25.0,1.0000000000000003e-05,3,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,26.0,1.0000000000000003e-05,4,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,26.5,1.0000000000000003e-05,28,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,27.0,1.0000000000000003e-05,28,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,27.5,1.0000000000000003e-05,32,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,28.0,1.0000000000000003e-05,33,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,28.5,1.0000000000000003e-05,82,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,29.0,1.0000000000000003e-05,80,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,29.5,0.062509375,524,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,30.0,0.12500875,1213,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,30.5,0.12500875,3546,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,31.0,0.2500075,1174,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,31.5,0.2500075,996,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,32.0,0.2500075,774,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,32.5,0.500005,18,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,33.0,0.500005,1125,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,33.5,0.500005,89,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,34.0,0.500005,6956,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,34.5,0.500005,98,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,35.0,0.500005,377,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,35.5,0.500005,47,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,36.0,0.500005,323,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,36.5,0.500005,18,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,37.0,0.500005,65,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,38.0,0.500005,81,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,39.0,0.500005,55,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,40.0,0.500005,206,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,41.0,0.500005,49,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,C,42.0,0.500005,180,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,19.0,0.500005,4,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,20.0,0.500005,6,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,21.0,0.500005,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,22.0,0.500005,204,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,22.5,0.500005,84,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,23.0,0.500005,173,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,23.5,0.500005,109,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,24.0,0.500005,1698,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,24.5,0.500005,168,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,25.0,0.500005,1259,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,25.5,0.500005,311,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,26.0,0.500005,1172,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,26.5,0.2500075,154,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,27.0,0.2500075,398,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,27.5,0.2500075,89,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,28.0,0.12500875,411,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,28.5,0.12500875,285,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,29.0,0.0312596875,596,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,29.5,1.0000000000000003e-05,322,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,30.0,1.0000000000000003e-05,483,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,30.5,1.0000000000000003e-05,9,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,31.0,1.0000000000000003e-05,2,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,31.5,1.0000000000000003e-05,2,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,32.0,1.0000000000000003e-05,9,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,32.5,1.0000000000000003e-05,2,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,33.0,1.0000000000000003e-05,2,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,33.5,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,34.0,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,34.5,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,35.0,1.0000000000000003e-05,4,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,36.0,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,37.0,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,38.0,1.0000000000000003e-05,1,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,39.0,1.0000000000000003e-05,13,0,0.0,0.0
CELH,2026-08-07,29.149999618530273,P,40.0,1.0000000000000003e-05,13,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,18.0,1.0000000000000003e-05,38.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,18.5,1.0000000000000003e-05,4.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,19.0,1.0000000000000003e-05,16.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,19.5,1.0000000000000003e-05,26.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,20.0,0.062509375,336.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,20.5,0.12500875,80.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,21.0,0.2500075,9.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,21.5,0.2500075,1.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,22.0,0.500005,,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,23.0,0.500005,,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,24.0,0.500005,,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,25.0,0.500005,10.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,C,30.0,0.500005,,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,16.0,0.500005,20.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,16.5,0.500005,10.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,17.0,0.500005,1.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,17.5,0.500005,15.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,18.0,0.2500075,34.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,18.5,0.2500075,1.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,19.0,0.12500875,12.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,19.5,0.0312596875,12.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,20.0,1.0000000000000003e-05,100.0,0,0.0,0.0
KVUE,2026-08-07,19.670000076293945,P,21.5,1.0000000000000003e-05,1.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,2.5,1.0000000000000003e-05,2.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,7.5,1.0000000000000003e-05,8.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,10.0,1.0000000000000003e-05,50.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,12.5,1.0000000000000003e-05,242.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,15.0,0.2500075,1005.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,17.5,0.500005,1000.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,20.0,0.500005,1.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,22.5,0.500005,5.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,C,25.0,2.1523483691406247,1.0,40,0.0,0.45
REAL,2026-08-21,12.649999618530273,P,5.0,3.3281266796874993,1.0,216,0.0,0.45
REAL,2026-08-21,12.649999618530273,P,7.5,0.500005,10.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,P,10.0,0.2500075,2.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,P,12.5,0.015634843750000002,203.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,P,15.0,1.0000000000000003e-05,2.0,0,0.0,0.0
REAL,2026-08-21,12.649999618530273,P,17.5,3.5683604541015628,1.0,27,6.5,7.9
REAL,2026-08-21,12.649999618530273,P,20.0,3.9160158349609375,1.0,22,9.1,10.1
REAL,2026-08-21,12.649999618530273,P,25.0,3.8339847900390627,,0,13.1,14.6
G,2026-08-21,35.27000045776367,C,17.5,1.0000000000000003e-05,8.0,0,0.0,0.0
G,2026-08-21,35.27000045776367,C,20.0,1.0000000000000003e-05,10.0,0,0.0,0.0
G,2026-08-21,35.27000045776367,C,22.5,1.0000000000000003e-05,2.0,1,6.2,9.4
G,2026-08-21,35.27000045776367,C,25.0,1.0000000000000003e-05,10.0,0,0.0,0.0
G,2026-08-21,35.27000045776367,C,30.0,1.0000000000000003e-05,2.0,0,0.0,0.0
G,2026-08-21,35.27000045776367,C,35.0,1.0000000000000003e-05,5.0,0,0.0,0.0
G,2026-08-21,35.27000045776367,C,40.0,0.12500875,,0,0.0,0.0
G,2026-08-21,35.27000045776367,P,25.0,0.500005,1.0,0,0.0,0.0
G,2026-08-21,35.27000045776367,P,30.0,0.2500075,2.0,0,0.0,0.0
ATS,2026-08-21,27.950000762939453,C,25.0,1.0000000000000003e-05,2.0,0,0.0,0.0
ATS,2026-08-21,27.950000762939453,C,30.0,0.12500875,2.0,0,0.0,0.0
ATS,2026-08-21,27.950000762939453,C,35.0,0.2500075,,0,0.0,0.0
ATS,2026-08-21,27.950000762939453,C,45.0,0.500005,,0,0.0,0.0
ATS,2026-08-21,27.950000762939453,P,25.0,0.12500875,19.0,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,5.0,1.0000000000000003e-05,11,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,7.0,1.0000000000000003e-05,4,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,8.0,1.0000000000000003e-05,3,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,9.0,1.0000000000000003e-05,3,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,9.5,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,10.0,1.0000000000000003e-05,21,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,10.5,1.0000000000000003e-05,17,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,11.0,1.0000000000000003e-05,5,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,11.5,1.0000000000000003e-05,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,12.0,1.0000000000000003e-05,19,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,12.5,1.0000000000000003e-05,104,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,13.0,1.0000000000000003e-05,139,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,13.5,1.0000000000000003e-05,154,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,14.0,0.062509375,413,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,14.5,0.2500075,863,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,15.0,0.2500075,541,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,15.5,0.500005,55,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,16.0,0.500005,744,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,16.5,0.500005,364,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,17.0,0.500005,7,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,17.5,0.500005,5,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,18.0,0.500005,20,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,18.5,0.500005,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,19.0,0.500005,102,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,19.5,0.500005,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,20.0,0.500005,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,21.0,0.500005,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,22.0,0.500005,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,23.0,0.500005,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,C,25.0,0.500005,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,10.0,0.500005,44,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,10.5,0.500005,24,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,11.0,0.500005,287,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,11.5,0.500005,40,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,12.0,0.500005,279,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,12.5,0.500005,1042,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,13.0,0.2500075,3213,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,13.5,0.12500875,324,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,14.0,1.0000000000000003e-05,173,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,14.5,1.0000000000000003e-05,72,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,15.0,1.0000000000000003e-05,68,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,15.5,1.0000000000000003e-05,50,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,16.0,1.0000000000000003e-05,14,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,16.5,1.0000000000000003e-05,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,17.0,1.0000000000000003e-05,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,17.5,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,18.0,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,18.5,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,19.5,1.0000000000000003e-05,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,20.0,1.0000000000000003e-05,1,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,21.0,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,22.0,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,23.0,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,24.0,1.0000000000000003e-05,2,0,0.0,0.0
RKT,2026-08-07,13.859999656677246,P,25.0,1.0000000000000003e-05,2,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,80.0,1.0000000000000003e-05,12.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,85.0,1.0000000000000003e-05,,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,92.0,1.0000000000000003e-05,2.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,94.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,95.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,97.0,1.0000000000000003e-05,,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,99.0,1.0000000000000003e-05,,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,100.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,102.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,104.0,1.0000000000000003e-05,6.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,105.0,1.0000000000000003e-05,4.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,106.0,1.0000000000000003e-05,14.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,107.0,1.0000000000000003e-05,3.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,108.0,1.0000000000000003e-05,5.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,109.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,110.0,1.0000000000000003e-05,49.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,111.0,1.0000000000000003e-05,17.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,112.0,1.0000000000000003e-05,17.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,113.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,114.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,115.0,1.0000000000000003e-05,36.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,116.0,1.0000000000000003e-05,31.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,117.0,1.0000000000000003e-05,6.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,118.0,1.0000000000000003e-05,16.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,119.0,1.0000000000000003e-05,121.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,120.0,1.0000000000000003e-05,56.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,121.0,1.0000000000000003e-05,981.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,122.0,1.0000000000000003e-05,9.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,123.0,0.007822421875,9.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,124.0,0.0312596875,34.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,125.0,0.062509375,9.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,126.0,0.12500875,13.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,127.0,0.12500875,2.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,130.0,0.2500075,88.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,135.0,0.2500075,41.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,140.0,0.500005,112.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,C,145.0,0.500005,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,85.0,0.500005,2.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,90.0,0.500005,11.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,91.0,0.500005,10.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,92.0,0.500005,10.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,93.0,0.500005,2.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,94.0,0.500005,11.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,95.0,0.500005,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,96.0,0.500005,10.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,97.0,0.500005,10.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,98.0,0.500005,10.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,99.0,0.500005,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,100.0,0.500005,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,101.0,0.500005,4.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,102.0,0.500005,76.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,103.0,0.500005,12.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,104.0,0.500005,3.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,105.0,0.500005,7.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,106.0,0.500005,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,107.0,0.500005,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,108.0,0.500005,14.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,109.0,0.500005,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,110.0,0.2500075,22.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,111.0,0.2500075,3.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,112.0,0.2500075,78.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,113.0,0.2500075,40.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,114.0,0.2500075,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,115.0,0.2500075,14.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,116.0,0.2500075,6.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,120.0,0.062509375,260.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,121.0,0.062509375,1.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,122.0,0.0312596875,30.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,124.0,1.0000000000000003e-05,42.0,0,0.0,0.0
WPM,2026-08-07,122.81999969482422,P,130.0,1.0000000000000003e-05,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,45.0,7.260254830932617,,3,46.7,51.1
WLDN,2026-08-21,74.12999725341797,C,50.0,6.558107271118165,1.0,4,43.0,46.3
WLDN,2026-08-21,74.12999725341797,C,55.0,1.0000000000000003e-05,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,60.0,1.0000000000000003e-05,9.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,65.0,1.0000000000000003e-05,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,70.0,1.0000000000000003e-05,22.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,75.0,0.015634843750000002,10.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,80.0,0.062509375,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,85.0,0.12500875,23.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,90.0,0.2500075,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,95.0,0.2500075,4.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,100.0,0.2500075,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,105.0,0.2500075,20.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,110.0,0.500005,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,115.0,0.500005,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,120.0,0.500005,3.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,125.0,0.500005,5.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,130.0,0.500005,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,135.0,0.500005,5.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,140.0,0.500005,6.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,145.0,0.500005,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,150.0,0.500005,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,155.0,0.500005,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,160.0,2.2265669335937495,7.0,101,0.0,2.05
WLDN,2026-08-21,74.12999725341797,C,165.0,2.3857462231445306,1.0,10,0.0,2.5
WLDN,2026-08-21,74.12999725341797,C,170.0,0.500005,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,175.0,2.6181675170898435,,2,0.2,2.85
WLDN,2026-08-21,74.12999725341797,C,185.0,0.500005,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,C,200.0,0.500005,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,P,45.0,1.9072270263671878,1.0,4,0.0,2.3
WLDN,2026-08-21,74.12999725341797,P,50.0,0.500005,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,P,55.0,0.2500075,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,P,60.0,0.2500075,2.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,P,65.0,0.12500875,1.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,P,70.0,0.062509375,5.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,P,75.0,1.0000000000000003e-05,3.0,0,0.0,0.0
WLDN,2026-08-21,74.12999725341797,P,80.0,1.0000000000000003e-05,1.0,0,0.0,0.0
